user_id,date,value
Z8N38CQD,2025-09-16,13.69
AGSBWV8L,2025-09-29,20.38
AGSBWV8L,2025-09-27,29.58
AGSBWV8L,2025-10-16,14.7
ZA2ZUESY,2025-09-18,33.02
ZA2ZUESY,2025-10-07,82.29
ZA2ZUESY,2025-09-27,24.72
ZA2ZUESY,2025-09-19,33.51
ZA2ZUESY,2025-11-01,28.02
ZA2ZUESY,2025-09-16,40.13
3YOO3LA3,2025-09-26,29.34
5THTHD4B,2025-10-25,45.56
5THTHD4B,2025-10-26,29.74
5THTHD4B,2025-09-16,48.14
JRPQT6JW,2025-09-30,47.38
JRPQT6JW,2025-10-05,19.32
JRPQT6JW,2025-10-20,51.74
JRPQT6JW,2025-09-07,17.77
JRPQT6JW,2025-10-07,25.91
JRPQT6JW,2025-10-14,60.63
0U7FRRZ9,2025-09-29,16.87
0U7FRRZ9,2025-09-04,23.37
QKAPQ565,2025-10-09,17.28
QKAPQ565,2025-09-29,53.32
QKAPQ565,2025-10-07,44.53
QKAPQ565,2025-09-22,31.79
QKAPQ565,2025-10-26,58.38
FWADMCRS,2025-10-08,35.79
FWADMCRS,2025-09-09,73.41
FWADMCRS,2025-09-09,87.18
FWADMCRS,2025-09-27,33.62
WT8NA6KM,2025-10-14,16.71
99O6X2JH,2025-09-29,35.22
PLRP6S1N,2025-09-17,96.56
4EQASS2S,2025-09-15,50.3
4EQASS2S,2025-10-03,44.93
BYJOF0NX,2025-09-20,61.32
DF81R3OE,2025-09-22,85.17
DF81R3OE,2025-09-01,8.82
DF81R3OE,2025-10-23,55.1
DF81R3OE,2025-09-08,36.31
U06ONVDE,2025-10-03,7.91
U06ONVDE,2025-10-30,60.46
QEEG0UJV,2025-09-19,51.09
QEEG0UJV,2025-09-03,53.48
QEEG0UJV,2025-10-21,91.15
QEEG0UJV,2025-11-02,25.92
QEEG0UJV,2025-09-14,33.48
AX0FU24P,2025-11-05,29.4
AX0FU24P,2025-09-30,27.22
Z971HT1L,2025-09-10,12.97
Z971HT1L,2025-09-09,33.53
Z971HT1L,2025-09-10,119.78
Z971HT1L,2025-09-26,47.36
7L0E84IW,2025-09-09,37.04
ULTLHI7O,2025-10-20,42.2
ULTLHI7O,2025-10-13,30.77
HP249H1A,2025-09-13,35.49
KNDIV0BC,2025-09-08,124.45
KRG7PHQH,2025-09-03,11.74
KRG7PHQH,2025-11-01,31.03
KRG7PHQH,2025-09-30,13.92
KRG7PHQH,2025-10-29,52.32
1NLEKB9Z,2025-10-17,76.39
1NLEKB9Z,2025-10-12,32.1
NHEQI6G5,2025-11-04,77.85
NHEQI6G5,2025-10-11,42.5
NHEQI6G5,2025-09-17,27.24
NHEQI6G5,2025-09-05,93.1
NHEQI6G5,2025-10-19,13.69
NHEQI6G5,2025-09-17,56.75
NHEQI6G5,2025-09-25,13.06
NHEQI6G5,2025-09-06,18.13
NHEQI6G5,2025-10-02,6.24
DK76G3DD,2025-09-28,7.59
DK76G3DD,2025-11-02,21.12
DK76G3DD,2025-11-01,9.27
DK76G3DD,2025-09-02,131.03
WJE6QGVW,2025-09-07,15.35
WJE6QGVW,2025-10-09,38.1
WJE6QGVW,2025-09-26,40.15
VCOIPUR9,2025-09-27,124.5
VCOIPUR9,2025-10-23,21.31
VCOIPUR9,2025-11-05,31.65
VCOIPUR9,2025-09-22,16.34
VCOIPUR9,2025-09-13,18.01
7MNH3HKJ,2025-09-09,12.81
7MNH3HKJ,2025-10-08,60.16
7MNH3HKJ,2025-09-07,33.64
74H2Z2QK,2025-10-18,16.98
74H2Z2QK,2025-11-04,26.69
3P3KKHWY,2025-10-13,37.88
3P3KKHWY,2025-09-07,41.16
3P3KKHWY,2025-10-07,12.94
9WYR60BI,2025-10-31,36.87
ILT8924V,2025-10-30,25.62
ILT8924V,2025-09-24,81.17
ILT8924V,2025-09-05,17.01
ILT8924V,2025-09-29,25.46
FI5EUB0B,2025-09-05,24.26
FI5EUB0B,2025-10-01,7.84
FI5EUB0B,2025-09-08,9.35
6BT3ISNZ,2025-10-05,57.71
6BT3ISNZ,2025-10-26,12.66
6BT3ISNZ,2025-10-09,18.01
X0GECAFZ,2025-10-09,67.41
X0GECAFZ,2025-09-12,28.4
5HV5TW7E,2025-10-11,51.1
5HV5TW7E,2025-10-20,18.1
5HV5TW7E,2025-11-04,101.46
5HV5TW7E,2025-09-28,18.83
5HV5TW7E,2025-09-05,103.59
8L12PS3E,2025-10-19,86.46
8L12PS3E,2025-09-28,13.1
8L12PS3E,2025-10-07,48.2
1LTC7UQG,2025-10-06,12.04
1LTC7UQG,2025-11-04,45.78
3GXFP5P7,2025-09-21,16.52
3GXFP5P7,2025-10-18,22.18
AXDRGSQ2,2025-10-31,47.1
AXDRGSQ2,2025-10-19,28.48
BYZQ7HZC,2025-09-16,48.01
BYZQ7HZC,2025-09-22,91.24
TGR5O9LU,2025-10-22,23.36
TGR5O9LU,2025-10-15,40.26
TGR5O9LU,2025-09-21,87.29
TGR5O9LU,2025-10-12,35.7
EV3S2BFU,2025-11-02,13.35
9F2RY4JO,2025-10-03,40.77
9F2RY4JO,2025-09-05,28.64
9F2RY4JO,2025-10-31,43.27
9F2RY4JO,2025-09-28,45.74
NVOHVQ5J,2025-09-18,40.31
NVOHVQ5J,2025-10-06,19.82
NVOHVQ5J,2025-10-02,48.03
NVOHVQ5J,2025-10-23,21.13
NVOHVQ5J,2025-09-02,19.36
NVOHVQ5J,2025-09-23,82.43
NVOHVQ5J,2025-09-27,23.27
NVOHVQ5J,2025-10-03,27.79
BTWG5788,2025-10-10,26.77
BTWG5788,2025-09-14,88.92
KJS33K24,2025-09-06,10.27
KJS33K24,2025-10-30,85.84
KJS33K24,2025-09-10,33.33
Q5DXT5SV,2025-10-24,23.45
Q5DXT5SV,2025-10-25,40.38
P47427N6,2025-09-17,30.69
P47427N6,2025-09-30,28.59
P47427N6,2025-09-12,97.13
KLMEM8MG,2025-09-11,78.5
GDY453FU,2025-09-17,24.22
GDY453FU,2025-10-20,16.11
GDY453FU,2025-10-08,9.08
GDY453FU,2025-10-16,31.19
GDY453FU,2025-10-15,59.51
Z6ZHPENR,2025-09-27,50.53
Z6ZHPENR,2025-10-17,20.56
5HYK8IPB,2025-10-06,26.78
5HYK8IPB,2025-10-22,129.51
UZQSXISQ,2025-11-01,29.39
OPUJIZTK,2025-10-03,41.95
OPUJIZTK,2025-11-05,40.65
QZB31FX7,2025-09-11,45.79
QZB31FX7,2025-10-14,16.54
QZB31FX7,2025-10-11,11.37
QZB31FX7,2025-10-16,92.72
QZB31FX7,2025-10-17,19.9
QZB31FX7,2025-09-21,20.45
KNQM68M5,2025-10-17,54.55
KNQM68M5,2025-10-07,16.27
KNQM68M5,2025-10-03,6.71
17A2TY1W,2025-10-04,15.27
17A2TY1W,2025-09-01,36.38
17A2TY1W,2025-09-18,83.09
17A2TY1W,2025-11-05,23.35
R4PDKRK7,2025-10-20,109.46
M6WIKJ15,2025-10-08,22.2
M6WIKJ15,2025-10-20,62.98
M6WIKJ15,2025-11-01,13.51
M6WIKJ15,2025-09-25,13.67
M6WIKJ15,2025-10-01,30.32
370VHNC0,2025-09-04,21.26
370VHNC0,2025-09-28,22.45
370VHNC0,2025-10-24,18.49
370VHNC0,2025-09-25,84.39
7B5SELSM,2025-09-14,36.41
7B5SELSM,2025-10-17,19.0
7B5SELSM,2025-09-23,11.93
7B5SELSM,2025-09-22,42.91
57KPUJXF,2025-09-21,48.3
57KPUJXF,2025-09-02,36.43
57KPUJXF,2025-09-29,53.26
WZ977KZT,2025-10-14,20.63
WZ977KZT,2025-10-19,68.1
KACTG6WZ,2025-09-22,75.33
KACTG6WZ,2025-10-27,25.39
KACTG6WZ,2025-10-31,68.28
KACTG6WZ,2025-09-02,21.16
LZQJKF1A,2025-10-20,50.01
LZQJKF1A,2025-10-18,52.34
LZQJKF1A,2025-09-13,69.71
LZQJKF1A,2025-10-11,174.52
YLE2PS7Y,2025-10-04,39.17
YLE2PS7Y,2025-09-06,41.93
YLE2PS7Y,2025-10-12,24.09
O364Y008,2025-11-04,33.66
Q39QBUJA,2025-11-05,17.39
Q39QBUJA,2025-09-12,49.27
TGY36231,2025-09-19,74.82
TGY36231,2025-10-16,35.91
TGY36231,2025-09-22,33.72
TGY36231,2025-10-17,27.2
TGY36231,2025-10-11,39.67
T12JWLAP,2025-10-05,33.22
T12JWLAP,2025-09-19,41.43
7B7PZOL8,2025-10-29,36.58
7B7PZOL8,2025-11-05,41.36
7B7PZOL8,2025-10-25,24.99
SYE0MM0P,2025-10-21,29.58
SYE0MM0P,2025-11-03,61.61
SYE0MM0P,2025-09-18,58.08
RU914OLK,2025-09-28,13.59
RU914OLK,2025-09-27,46.38
JBFP59VA,2025-10-05,73.39
VNTSUQSM,2025-11-05,74.43
VNTSUQSM,2025-10-26,15.38
VNTSUQSM,2025-09-07,5.52
VNTSUQSM,2025-10-17,24.36
VNTSUQSM,2025-10-11,66.2
VNTSUQSM,2025-10-06,55.89
VNTSUQSM,2025-09-14,141.2
RDQ2989A,2025-10-01,9.48
B3S5V369,2025-10-16,49.08
B3S5V369,2025-09-17,38.9
B3S5V369,2025-10-16,8.78
B3S5V369,2025-10-20,25.92
B3S5V369,2025-10-28,14.6
B3S5V369,2025-09-02,51.73
330UR8UJ,2025-09-08,4.6
330UR8UJ,2025-10-08,27.26
JPKD1AOA,2025-10-05,14.78
JPKD1AOA,2025-10-04,7.64
JPKD1AOA,2025-09-05,47.44
XVTAAFLT,2025-09-21,27.91
XVTAAFLT,2025-10-08,28.39
XVTAAFLT,2025-10-26,54.37
Z8NPTL6R,2025-10-01,18.21
Z8NPTL6R,2025-10-25,37.94
Z8NPTL6R,2025-10-13,32.23
Z8NPTL6R,2025-10-03,34.96
Z8NPTL6R,2025-09-14,140.99
D9RIQXS6,2025-09-13,39.88
D9RIQXS6,2025-09-14,36.07
D9RIQXS6,2025-09-09,26.73
D9RIQXS6,2025-11-05,19.89
D9RIQXS6,2025-09-28,70.92
TBB1RJBD,2025-09-17,30.57
TBB1RJBD,2025-10-11,41.92
8Y94KP4T,2025-09-26,28.16
8Y94KP4T,2025-10-17,48.77
8Y94KP4T,2025-10-23,29.79
8Y94KP4T,2025-10-19,5.05
ERSP4VLQ,2025-10-16,23.95
ERSP4VLQ,2025-10-09,24.14
XVQN8OQJ,2025-09-19,36.14
XVQN8OQJ,2025-10-09,80.28
XVQN8OQJ,2025-09-20,9.31
XVQN8OQJ,2025-09-26,31.64
VOWXTQWT,2025-09-11,33.61
VOWXTQWT,2025-09-02,41.01
4ZYXY7W8,2025-09-06,80.99
4ZYXY7W8,2025-10-04,45.69
ALPM1FWM,2025-11-01,44.07
ALPM1FWM,2025-10-11,15.68
XH1CXJW0,2025-10-04,21.9
XH1CXJW0,2025-11-02,11.7
XH1CXJW0,2025-09-15,23.9
XH1CXJW0,2025-09-01,78.88
V3Q81YTE,2025-10-16,23.17
57PIF7LB,2025-10-28,33.44
57PIF7LB,2025-10-23,44.05
89T6D1RY,2025-10-25,11.37
89T6D1RY,2025-10-06,19.58
89T6D1RY,2025-10-31,31.13
89T6D1RY,2025-10-20,30.11
89T6D1RY,2025-10-21,19.15
89T6D1RY,2025-10-20,27.63
Z7JCBLUA,2025-10-26,25.59
Z7JCBLUA,2025-09-13,29.9
Z7JCBLUA,2025-10-02,46.83
Z7JCBLUA,2025-09-17,13.53
Z7JCBLUA,2025-10-23,32.35
D9HIRX4M,2025-10-18,21.03
D9HIRX4M,2025-10-19,39.95
D9HIRX4M,2025-09-21,60.73
D9HIRX4M,2025-09-15,89.19
VJ6IVSWG,2025-10-09,45.87
VJ6IVSWG,2025-10-14,22.96
VJ6IVSWG,2025-09-07,69.32
J28ZRP00,2025-10-04,82.21
I86EU8RJ,2025-11-03,31.03
BZP79425,2025-11-04,28.77
BZP79425,2025-10-18,20.39
2BB3UIHE,2025-10-29,25.72
2BB3UIHE,2025-10-20,13.65
2BB3UIHE,2025-10-17,24.32
4M1I5UEW,2025-10-16,80.15
5H851QZA,2025-10-11,7.95
5H851QZA,2025-10-27,44.77
SW4GX1DP,2025-09-24,11.54
SW4GX1DP,2025-11-04,17.6
SW4GX1DP,2025-09-26,16.17
SW4GX1DP,2025-09-27,27.27
5QI16YVJ,2025-09-17,21.71
O147VF71,2025-09-03,23.74
O147VF71,2025-09-14,73.38
O147VF71,2025-09-15,74.39
HN2NHNAJ,2025-10-16,56.2
HN2NHNAJ,2025-10-15,205.47
HN2NHNAJ,2025-10-10,22.88
HN2NHNAJ,2025-10-05,70.29
VVE0YHGX,2025-10-09,43.94
VVE0YHGX,2025-10-15,40.13
VVE0YHGX,2025-10-02,22.26
VVE0YHGX,2025-09-30,30.33
VVE0YHGX,2025-09-06,21.7
VVE0YHGX,2025-09-12,20.97
VVE0YHGX,2025-10-11,13.8
VVE0YHGX,2025-09-07,33.06
Q8DX5Q3Z,2025-10-24,17.13
Q8DX5Q3Z,2025-09-21,11.31
Q8DX5Q3Z,2025-10-04,17.71
Q8DX5Q3Z,2025-09-12,45.69
18HOLCPR,2025-09-19,38.65
18HOLCPR,2025-09-08,33.31
18HOLCPR,2025-10-05,25.34
V8X6BYON,2025-11-04,29.99
V8X6BYON,2025-09-14,73.49
V8X6BYON,2025-09-15,20.28
E70Q1ZZR,2025-10-12,15.85
E70Q1ZZR,2025-10-22,13.44
SRC4VJQ6,2025-10-15,57.54
SRC4VJQ6,2025-09-13,53.24
HDK73AOJ,2025-11-02,22.29
HDK73AOJ,2025-11-05,16.7
HDK73AOJ,2025-09-15,34.88
HDK73AOJ,2025-09-10,54.51
HDK73AOJ,2025-09-14,87.26
B0P5I0LX,2025-09-06,16.61
B0P5I0LX,2025-09-19,28.25
B1LUEQLQ,2025-10-29,36.28
B1LUEQLQ,2025-10-22,9.11
B1LUEQLQ,2025-10-24,30.23
B1LUEQLQ,2025-10-27,37.56
B1LUEQLQ,2025-10-09,12.75
PDC3Q2AH,2025-09-05,30.68
5833DXI1,2025-10-06,39.05
5833DXI1,2025-10-25,13.77
5833DXI1,2025-10-07,32.68
2FO7CGBE,2025-10-31,21.61
2FO7CGBE,2025-10-06,19.35
2FO7CGBE,2025-10-08,64.21
2FO7CGBE,2025-10-26,24.46
11PHBWIV,2025-10-28,16.24
11PHBWIV,2025-10-23,9.58
11PHBWIV,2025-09-23,27.82
GXUK11A6,2025-09-14,6.97
T5XVF1AT,2025-10-23,31.82
T5XVF1AT,2025-11-04,38.12
T5XVF1AT,2025-09-23,110.71
T5XVF1AT,2025-10-29,53.74
ZJW08RID,2025-09-26,66.41
ZJW08RID,2025-09-15,105.15
HWNJOYSX,2025-10-09,58.39
OJQNIERV,2025-10-15,39.54
OJQNIERV,2025-10-22,22.49
OJQNIERV,2025-09-13,57.66
OJQNIERV,2025-10-26,29.94
WOXA9HAM,2025-10-12,31.95
WOXA9HAM,2025-09-29,12.76
WOXA9HAM,2025-10-27,57.56
CVG4662Q,2025-09-03,125.05
CVG4662Q,2025-10-07,31.22
CVG4662Q,2025-10-21,31.68
CVG4662Q,2025-10-07,59.34
CVG4662Q,2025-09-18,19.63
CVG4662Q,2025-11-02,68.21
59OGS9D8,2025-09-09,32.36
59OGS9D8,2025-09-18,93.17
ZUED3X0J,2025-11-04,29.42
ZUED3X0J,2025-10-04,40.51
ZUED3X0J,2025-10-13,17.7
ZUED3X0J,2025-10-06,15.71
HII7EDXD,2025-10-03,66.02
HII7EDXD,2025-09-15,24.16
HII7EDXD,2025-10-29,14.19
HII7EDXD,2025-10-09,32.02
CPFVFACV,2025-10-07,30.24
CPFVFACV,2025-09-29,28.01
CPFVFACV,2025-09-03,35.71
64ASBZHJ,2025-09-22,19.86
64ASBZHJ,2025-09-07,27.11
64ASBZHJ,2025-09-09,19.37
64ASBZHJ,2025-09-01,80.4
64ASBZHJ,2025-10-13,12.7
64ASBZHJ,2025-09-16,19.31
GQ8L93ZR,2025-10-21,12.45
GQ8L93ZR,2025-10-17,77.51
187ID79Y,2025-10-08,32.77
187ID79Y,2025-10-03,65.22
MK8DBBUW,2025-10-10,43.85
MK8DBBUW,2025-10-22,14.15
9K0MQ7QB,2025-11-02,18.94
GTEO21MX,2025-10-04,60.99
GTEO21MX,2025-09-23,122.86
GTEO21MX,2025-10-10,22.48
GTEO21MX,2025-09-26,38.4
Y06P3Q4E,2025-09-23,44.6
Y06P3Q4E,2025-09-10,41.71
Y06P3Q4E,2025-09-07,27.73
Y06P3Q4E,2025-11-02,9.41
3CI10XXS,2025-10-23,12.73
3CI10XXS,2025-10-02,26.75
3CI10XXS,2025-09-15,45.99
BMMAXU5P,2025-11-02,12.34
BMMAXU5P,2025-10-10,20.27
BMMAXU5P,2025-09-05,36.17
BMMAXU5P,2025-11-03,38.95
EWQLF79X,2025-09-09,62.8
EWQLF79X,2025-10-11,41.76
EWQLF79X,2025-10-04,23.35
EWQLF79X,2025-11-03,88.07
EWQLF79X,2025-10-26,13.36
EWQLF79X,2025-09-24,40.78
6SQTVGCR,2025-09-24,21.62
IACP4U1C,2025-09-15,44.09
IACP4U1C,2025-09-28,10.26
IACP4U1C,2025-11-04,89.39
IACP4U1C,2025-10-26,56.95
MEUH0ZM2,2025-10-15,25.29
MEUH0ZM2,2025-10-05,52.5
MEUH0ZM2,2025-11-04,22.9
MEUH0ZM2,2025-10-23,44.64
G4EJD7UA,2025-10-04,23.8
G4EJD7UA,2025-09-15,22.0
G4EJD7UA,2025-09-04,7.7
G4EJD7UA,2025-10-18,24.01
OTH1EXMM,2025-09-08,8.55
OTH1EXMM,2025-09-30,55.03
OTH1EXMM,2025-09-22,28.47
OTH1EXMM,2025-10-26,34.45
OXI3AXZJ,2025-11-01,37.9
OXI3AXZJ,2025-10-17,17.14
OXI3AXZJ,2025-09-03,51.27
OXI3AXZJ,2025-11-02,34.82
FK5DMWH7,2025-09-15,33.19
FK5DMWH7,2025-10-31,27.68
FK5DMWH7,2025-09-11,59.1
7KU2GXXK,2025-10-25,44.59
7KU2GXXK,2025-10-31,24.74
7KU2GXXK,2025-10-11,19.44
7KU2GXXK,2025-11-01,13.89
7KU2GXXK,2025-09-05,69.93
7D7TZWQC,2025-10-07,48.85
7D7TZWQC,2025-09-21,25.35
7D7TZWQC,2025-10-18,98.46
7D7TZWQC,2025-09-11,74.39
MQP1MQOY,2025-09-09,102.01
MQP1MQOY,2025-09-28,6.84
MQP1MQOY,2025-09-15,7.91
MQP1MQOY,2025-09-23,17.74
MQP1MQOY,2025-10-08,85.36
MQP1MQOY,2025-10-15,42.62
MQP1MQOY,2025-09-26,45.2
9QIP9HFV,2025-10-30,9.49
9QIP9HFV,2025-09-04,21.85
9QIP9HFV,2025-09-05,11.57
RXU98EWM,2025-10-14,15.79
RXU98EWM,2025-09-12,21.52
RXU98EWM,2025-10-04,104.53
RXU98EWM,2025-10-12,32.21
27UMBU9V,2025-09-05,40.73
27UMBU9V,2025-10-28,15.74
27UMBU9V,2025-09-26,130.39
QWL5VP16,2025-10-08,11.58
QWL5VP16,2025-10-28,69.91
QWL5VP16,2025-10-24,22.2
QWL5VP16,2025-09-11,54.91
QWL5VP16,2025-09-24,24.79
H41YMD3D,2025-11-01,49.58
H41YMD3D,2025-11-03,15.1
H41YMD3D,2025-09-08,66.53
H41YMD3D,2025-10-03,104.27
AQCBI3X5,2025-10-12,39.55
AQCBI3X5,2025-10-19,26.19
AQCBI3X5,2025-11-01,17.57
AQCBI3X5,2025-09-23,35.65
LQUDNXJW,2025-10-24,20.04
LQUDNXJW,2025-09-21,16.22
LQUDNXJW,2025-10-08,87.8
LQUDNXJW,2025-09-05,43.88
NB2R7MIG,2025-09-17,51.09
NB2R7MIG,2025-10-21,32.78
NB2R7MIG,2025-10-13,63.7
TDJXTRMZ,2025-09-01,20.14
K3K3MHJ1,2025-09-08,26.39
K3K3MHJ1,2025-10-17,29.04
DNQJZXVG,2025-10-25,98.21
DNQJZXVG,2025-10-19,29.97
EXSUTNR4,2025-10-09,9.72
EXSUTNR4,2025-10-14,48.18
EXSUTNR4,2025-09-24,140.8
EXSUTNR4,2025-09-11,99.28
4OLB81QD,2025-09-21,109.86
4OLB81QD,2025-10-27,37.01
4OLB81QD,2025-10-09,15.83
4OLB81QD,2025-09-04,16.78
8BDEM48K,2025-09-06,39.54
8BDEM48K,2025-10-12,30.25
KP0DW6PL,2025-10-01,5.53
KP0DW6PL,2025-10-10,73.41
L42OUKW1,2025-10-13,25.0
L42OUKW1,2025-10-06,86.76
N80NNAPY,2025-10-02,55.06
N80NNAPY,2025-10-02,15.29
N80NNAPY,2025-10-09,41.8
N80NNAPY,2025-10-09,57.49
N80NNAPY,2025-09-18,17.35
N80NNAPY,2025-09-27,43.7
L0FGNEKN,2025-09-13,40.26
L0FGNEKN,2025-10-03,38.12
L0FGNEKN,2025-10-25,38.82
M403GG7W,2025-09-03,81.68
M403GG7W,2025-10-30,32.4
M403GG7W,2025-09-17,32.85
Y6MWO8EY,2025-10-21,39.62
Y6MWO8EY,2025-09-29,29.84
Y6MWO8EY,2025-10-08,30.75
5CZTDYAB,2025-09-14,31.43
5CZTDYAB,2025-10-15,31.61
5CZTDYAB,2025-11-05,38.41
5CZTDYAB,2025-09-24,19.25
Y6Z6Y93L,2025-09-11,73.22
Y6Z6Y93L,2025-10-24,14.88
Y6Z6Y93L,2025-09-27,24.96
77QMIQ4L,2025-10-30,32.64
77QMIQ4L,2025-09-16,44.08
77QMIQ4L,2025-10-10,12.13
77QMIQ4L,2025-10-11,41.46
P3I42OBN,2025-09-26,30.06
P3I42OBN,2025-10-26,68.32
P3I42OBN,2025-10-19,38.05
XZNIKYI8,2025-09-11,69.01
XZNIKYI8,2025-09-02,11.58
XZNIKYI8,2025-11-01,92.7
5SYDRWQZ,2025-10-02,22.79
5SYDRWQZ,2025-10-15,24.13
5SYDRWQZ,2025-10-13,89.62
ID28U43T,2025-09-29,58.53
ID28U43T,2025-09-22,8.25
ID28U43T,2025-09-24,80.15
ID28U43T,2025-09-08,32.15
M1LXSYBV,2025-09-20,22.59
M1LXSYBV,2025-09-23,27.98
KDLZ4II9,2025-10-30,6.41
KDLZ4II9,2025-09-06,19.5
KDLZ4II9,2025-10-28,16.74
X9AJQI3D,2025-10-02,21.36
X9AJQI3D,2025-10-15,22.48
X9AJQI3D,2025-09-07,8.85
PQE4CW84,2025-10-06,190.44
TW3DR44R,2025-09-29,45.07
TW3DR44R,2025-09-10,17.54
TW3DR44R,2025-09-16,51.91
TW3DR44R,2025-10-22,15.28
PDUZR8LX,2025-09-09,29.82
PDUZR8LX,2025-09-25,67.17
75ACCRKR,2025-09-29,24.25
VN66XMSK,2025-10-05,13.48
VN66XMSK,2025-09-21,35.55
VN66XMSK,2025-10-12,27.33
VN66XMSK,2025-09-29,51.15
VN66XMSK,2025-09-01,34.34
VN66XMSK,2025-10-21,11.22
VN66XMSK,2025-10-28,16.29
RS7QA5VS,2025-09-30,97.91
RS7QA5VS,2025-09-23,58.28
RS7QA5VS,2025-09-23,187.57
WCKOCZ4P,2025-10-03,15.26
WCKOCZ4P,2025-11-05,107.43
WCKOCZ4P,2025-10-15,16.4
D4Y7NXUC,2025-09-27,31.06
D4Y7NXUC,2025-09-04,59.51
D4Y7NXUC,2025-10-15,30.29
YVUMW6DD,2025-10-29,60.95
YVUMW6DD,2025-10-27,45.22
FYVQ9U55,2025-09-10,40.98
FYVQ9U55,2025-10-11,16.06
RE7PAPN9,2025-10-18,83.1
RE7PAPN9,2025-09-04,34.07
RE7PAPN9,2025-10-13,58.28
RE7PAPN9,2025-10-20,34.72
RE7PAPN9,2025-10-27,42.36
RE7PAPN9,2025-09-02,13.93
O9UEC06V,2025-10-23,252.88
O9UEC06V,2025-10-30,19.32
5REPIJOE,2025-10-10,11.13
5REPIJOE,2025-10-22,76.55
OD2UNYK0,2025-09-26,13.05
OD2UNYK0,2025-10-11,15.1
OD2UNYK0,2025-10-15,52.72
OD2UNYK0,2025-10-31,18.5
M7GS0WIQ,2025-10-15,30.29
M7GS0WIQ,2025-09-12,28.96
M46ZNJ7K,2025-10-24,75.04
M46ZNJ7K,2025-11-05,25.63
M46ZNJ7K,2025-10-04,24.46
M46ZNJ7K,2025-09-21,91.93
2A3I0I8A,2025-09-29,14.71
2A3I0I8A,2025-09-26,13.32
2A3I0I8A,2025-10-20,10.52
2A3I0I8A,2025-10-15,21.73
2A3I0I8A,2025-09-16,58.28
2A3I0I8A,2025-09-28,27.87
K3UHWYBE,2025-09-30,27.43
K3UHWYBE,2025-09-18,25.52
K3UHWYBE,2025-10-08,32.62
K3UHWYBE,2025-11-05,29.92
K3UHWYBE,2025-10-20,63.31
WEE3Y9G8,2025-09-08,8.94
WEE3Y9G8,2025-10-29,81.08
3FD3PDEG,2025-10-21,42.87
3FD3PDEG,2025-10-19,13.47
3FD3PDEG,2025-09-30,32.14
7SMOQ6MA,2025-09-14,29.03
7SMOQ6MA,2025-10-11,70.73
7SMOQ6MA,2025-09-26,29.42
XK5JUIWO,2025-09-11,24.23
OE8F9TM6,2025-10-20,5.12
H0EUE3FF,2025-09-10,27.26
H0EUE3FF,2025-10-09,104.92
H0EUE3FF,2025-09-20,12.24
H0EUE3FF,2025-10-01,56.26
H0EUE3FF,2025-10-14,37.09
XWIZFL3A,2025-11-03,40.15
XWIZFL3A,2025-09-15,54.06
XWIZFL3A,2025-09-28,42.94
JAY283DJ,2025-10-29,26.67
JAY283DJ,2025-10-19,16.55
JAY283DJ,2025-09-07,69.5
JAY283DJ,2025-10-06,56.38
C39UUPI1,2025-10-27,25.98
C39UUPI1,2025-09-14,93.15
C39UUPI1,2025-10-11,184.78
C39UUPI1,2025-10-15,8.03
C39UUPI1,2025-09-19,31.78
C39UUPI1,2025-09-02,99.55
JRO3R398,2025-09-01,21.35
JRO3R398,2025-10-27,13.64
JRO3R398,2025-09-16,8.53
RK31AUWE,2025-10-23,62.71
26XH0261,2025-09-30,43.48
26XH0261,2025-10-30,12.68
TV7M7BR7,2025-10-18,25.33
TV7M7BR7,2025-09-25,13.68
TV7M7BR7,2025-10-22,133.95
TV7M7BR7,2025-10-25,82.45
CN29J9EG,2025-09-27,126.84
CN29J9EG,2025-10-16,11.65
CN29J9EG,2025-09-16,13.15
CN29J9EG,2025-10-09,72.98
CN29J9EG,2025-10-29,12.87
CN29J9EG,2025-09-11,23.8
HJV84ZCB,2025-09-03,93.18
HJV84ZCB,2025-10-10,24.71
HJV84ZCB,2025-10-01,34.31
HJV84ZCB,2025-10-02,21.32
MYFBV53R,2025-09-18,8.12
VAEG8W6G,2025-10-06,20.49
P4JN1Y3Z,2025-09-10,65.64
P4JN1Y3Z,2025-09-18,20.08
P4JN1Y3Z,2025-09-29,12.05
OH5OYKAY,2025-10-10,50.82
OH5OYKAY,2025-11-02,82.3
OH5OYKAY,2025-10-22,22.35
A089S6OU,2025-10-01,88.78
A089S6OU,2025-09-13,88.86
OV4T00VA,2025-10-25,73.8
OV4T00VA,2025-09-28,58.15
OV4T00VA,2025-10-17,52.77
OV4T00VA,2025-10-13,89.84
M3P6NU5Q,2025-10-08,46.47
M3P6NU5Q,2025-09-26,33.42
M3P6NU5Q,2025-10-16,56.37
M3P6NU5Q,2025-10-05,170.4
M3P6NU5Q,2025-09-29,14.7
O13T455L,2025-09-02,46.86
O13T455L,2025-09-30,19.91
O13T455L,2025-09-22,35.04
O13T455L,2025-10-19,24.54
O13T455L,2025-09-24,43.02
6BXA3R06,2025-09-20,23.06
6BXA3R06,2025-10-18,19.9
OL2AOOXG,2025-10-30,21.14
OL2AOOXG,2025-09-04,43.32
OL2AOOXG,2025-10-14,64.11
OL2AOOXG,2025-09-29,64.13
OL2AOOXG,2025-10-06,34.98
OL2AOOXG,2025-09-01,23.64
